x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
0.547181, -1.747012, 28.451049, -0.794330, -1.016510, 1.957902, -1.324041, -0.422376, -0.325166, -0.631745, -3.178332, -2.225970, -1.742323, -0.682660, 0.893741, -0.949729, -34.647456, -0.293245, -0.217661, -1.153208, -2.755645, -0.923438, -0.126805, -0.982875, -0.279166, -2.625444, -1.240146, -1.665153, -0.689316, -1.629135, -0.248240, -0.867746, -0.724513, 1.364933, -2.640716, -0.771751, -1.565430, -1.659357, -3.496280, -1.186495, 2.684332, -0.115276, 1.075730, -1.451370, 0.627103, -1.438175, -0.883875, -0.917549, -1.597502, -3.550718, -0.757322, 0.054031, -1.390397, -0.541274, -0.270533, -0.349442, -0.885666, 0.434372, 0.609078, -1.586397, -2.946077, -0.393212, -2.768116, -2.906668, 1.054602, -0.540207, 1.178877, 0.465323, -2.734805, -3.323702, -0.222790, -2.455047, 0.858050, -2.187653, -0.139512, 2.156890, -3.452811, 0.165282, 0.565381, -0.885692, -2.179750, -1.710710, -0.486999, 0.002921, 1.494442, -0.438091, -0.846867, -0.381855, -2.079758, -3.478259, -1.804216, -0.378770, 5.765450, -0.728642, -0.711592, J, J, J, K, NaN
1.889127, -1.661297, 29.237332, 1.344464, 0.127982, 4.555982, 0.451392, 1.023359, 0.531734, -0.644722, -1.138056, 1.448736, -0.216377, 0.351408, 2.980069, 0.688692, -32.517708, 1.891537, -0.618261, 0.334179, -0.251180, 2.372422, 0.606871, 1.977910, 1.505367, 0.787027, -0.738986, 1.680663, 1.698649, 0.110898, 1.817802, 1.955861, 1.994977, 4.412388, -1.247873, 0.461057, -0.716030, -0.019818, 0.435965, 0.228602, 4.392264, 1.126104, 2.999366, 0.767710, 2.131503, 0.381808, 0.740746, 2.303028, 1.297943, 0.439010, 0.620362, 1.954750, 0.027610, 0.068073, 2.329396, -0.297223, 0.335254, 1.170514, 2.759234, 0.940373, -0.310425, 2.535747, -1.256360, -0.184761, 0.987699, 0.106703, 0.974054, 1.994174, -1.443984, -0.230740, 0.417354, -0.345436, -0.310408, -0.699843, 1.224529, 2.474721, 0.082495, 2.167972, 2.769642, 0.244011, 0.249331, 0.653310, 0.412163, 2.858129, 0.652606, -0.173348, -1.225108, 0.998093, -0.375353, 0.145866, 0.746346, 2.003028, 6.859518, 0.624854, 0.361202, I, NaN, J, J, K
1.402950, -1.815608, 30.061917, 0.676635, 0.424334, 2.229362, -0.322271, 1.687949, -1.202897, -0.905713, -0.868903, 0.205466, 1.494298, -0.380862, 2.467444, 0.295506, -32.490141, 0.880756, 1.287393, 0.502744, -0.705350, 1.474307, 0.634655, 0.397698, 1.551802, -0.383046, 1.152107, -0.508700, -0.116217, 0.536971, 1.815841, 1.687325, 2.207225, 2.123437, -1.351762, 1.776442, 0.217152, 0.546476, 0.472553, -0.269467, 3.109584, 1.040445, 0.812027, 0.481309, 1.457180, -0.156221, 1.352158, 3.192442, 0.180547, 0.306116, -0.462247, 3.486001, -0.521462, 0.522085, 1.760954, 1.071178, 0.247933, 1.520239, 2.443679, -1.099530, 0.195306, 2.223363, -0.750386, 0.437526, 0.700451, 0.720154, 0.570879, 1.078755, 0.276750, -1.990741, 0.301793, -0.544896, 0.765002, -0.878055, 1.279982, 2.231982, -0.444886, 0.244365, 1.988732, -1.492044, -1.258439, 1.558045, 0.605376, 2.719865, 0.574246, 0.908853, 0.212950, -0.363869, 0.546981, -0.809933, 0.148684, 1.270282, 7.000438, 0.494027, 1.296341, H, NaN, J, H, J
-0.325200, -0.008899, 28.666071, -0.932668, -1.087212, -0.227524, -2.791944, -0.735244, -3.149454, -1.381212, -1.576194, -0.129843, -0.924721, 0.605699, -0.257261, -1.067084, -34.392008, -0.242423, 0.977809, -0.668518, -3.720685, -0.677473, -0.633875, -1.811319, -0.980533, -0.258812, -1.149771, -3.236608, -2.147213, -3.385184, -1.956420, -1.928124, 0.489797, 0.960589, -2.655626, -1.441057, -1.508169, -0.792551, 0.243224, -1.034614, 1.632581, -1.914355, 0.453061, -1.129769, -1.498851, -2.517528, -0.815924, 0.004479, -2.072430, -2.313029, -2.531527, 0.045781, -2.222709, -0.890438, 0.707500, -1.197214, -1.036124, 0.162747, -0.024771, -2.346808, -2.903858, -0.493765, -3.351746, -0.657604, -1.862402, -2.740075, -3.533138, -0.205123, -0.650581, -2.219196, -1.444166, -2.330749, -1.299486, -2.076917, -0.866008, 2.376836, -2.896290, -3.172568, 0.411442, -3.157466, -1.723027, -0.688179, -2.256762, 0.935010, 0.357556, -1.435508, -2.935064, 0.061125, 0.542842, -1.892864, 1.144372, 1.133818, 4.813977, 0.393186, -0.488617, K, I, H, J, NaN
2.012808, 0.622546, 29.711812, 1.755838, 0.381988, 2.214341, -0.719662, 1.147041, 0.404674, -0.177051, -0.590388, -0.731515, 0.464438, 0.704665, 3.129280, -0.899009, -32.623832, 1.479364, 1.659938, -0.086824, -0.529983, -0.830945, 0.184043, 0.567526, 0.458434, -0.358004, 1.616478, -0.070601, -0.348858, -0.080397, 1.347069, 1.209076, 2.128832, 2.294659, -0.944846, 0.873166, 0.722907, 0.976448, -0.712586, 0.902223, 3.316889, 0.767482, 2.519686, 0.064790, 1.882897, 2.588576, 0.765148, 1.690780, -0.798731, -1.788207, 0.118111, 0.596716, -2.262156, 0.923104, 2.270373, 0.923584, -0.593411, 1.396495, 2.470577, 0.466667, -1.217676, 2.617294, 0.095302, 1.243500, 0.638295, 1.150283, -0.116522, 2.297437, -0.359602, -0.669464, 1.633497, -0.366145, 1.159305, -0.169745, 2.337543, 2.467873, -0.684844, 1.229622, 1.430482, -0.670068, -0.519244, 0.023096, 1.390942, 2.679234, 2.151994, 1.897409, 1.106465, 1.086543, -0.431323, -1.801840, -1.167696, 1.449819, 8.156210, 1.199887, -0.277995, K, I, K, NaN, I
1.444009, -1.796471, 29.854751, -1.941057, 0.341447, 1.598887, -1.728738, 0.755729, -1.664648, -2.147390, -0.716078, 0.520247, -0.575503, -1.526610, 0.738158, 0.315706, -32.256400, -0.089241, -0.645452, 0.026745, -1.284392, 0.334363, -0.570072, 0.680248, 1.011418, -0.858177, 0.597079, -1.508005, -0.956129, -0.556389, -0.113321, 1.648787, -0.096978, 3.443945, -1.742973, -0.055707, 0.720796, -0.772656, -1.600493, -1.736175, 2.259396, 0.521207, 1.658269, -0.459665, 0.147352, -1.233249, -0.772051, 0.566007, -0.620802, -2.566952, 0.269613, -0.125205, -1.892639, -0.888194, 1.195036, -2.308800, -2.367271, -0.418768, 1.416776, -0.412327, -2.089382, 1.075663, -1.731243, -0.697577, -1.768651, -0.569522, -1.880740, 0.457406, -2.434396, -1.884203, -1.165522, -1.153780, -1.032188, 0.396423, 1.773650, 0.555022, -1.745051, -0.139425, -0.568386, -2.296085, -0.616366, -1.398595, -0.952598, -0.181805, 0.440412, -0.337781, -1.952545, 0.581922, -1.140355, -0.904688, -0.062712, 0.229197, 5.690314, -0.538579, -0.044603, G, I, K, I, NaN
2.559200, -0.355479, 30.394453, 1.163378, 0.943523, 2.227613, -1.129314, 1.577181, 1.469128, -0.283146, 0.965511, 1.031540, 2.759725, 0.860844, 2.806259, 1.293488, -30.655574, 2.016791, 0.292506, 0.301447, 0.032634, 1.835455, 0.493590, 1.327520, 1.846649, 1.670679, 3.140685, 0.378235, 1.586189, 0.172118, 1.951866, 2.761623, 3.359436, 3.569082, -0.378800, 1.626216, 2.108528, 1.527383, 1.591173, 0.653655, 4.736945, 1.829396, 4.102022, -0.734747, 3.332225, 1.866946, 2.068024, 2.894201, 1.865585, 0.356815, 2.021775, 1.696604, 0.588054, 0.034440, 3.830167, 1.394648, 2.246820, 0.127462, 1.709925, 0.111350, -0.123126, 2.684811, 1.645530, 1.152323, 1.852574, 1.593814, -0.255579, 1.064680, -1.137767, -0.797498, 1.521170, 0.356270, 1.529197, 2.404977, 2.908571, 3.311229, 0.743774, 1.838217, 2.288159, -0.404826, 1.761867, 0.807802, 1.915109, 3.877373, 0.900742, 1.767225, 1.525459, 0.805508, 0.847822, 0.603190, 2.827073, 2.447295, 8.842499, 2.389633, 1.599430, G, I, NaN, NaN, J
0.187442, -1.126880, 28.720520, 0.263519, -0.695940, 0.562480, -2.510474, -0.460865, -1.681663, -3.141161, -1.311951, -2.025755, -1.299003, -0.284487, 1.311221, -2.173952, -34.780811, -0.307708, -0.470383, -0.981449, -2.189898, -1.166363, -2.072348, -1.257693, 0.286340, -2.593608, 1.135442, -3.022942, -2.470197, -2.235085, -0.893485, -1.272766, -0.062698, -0.212093, -3.747310, -1.935326, -1.870240, -1.132097, -0.718914, -2.206646, 0.859430, 0.640938, 0.266664, -1.003738, -0.430563, -0.671920, -2.440140, -1.029201, -1.958815, -3.392403, -2.527112, -1.493949, -2.477650, -2.269525, 1.271243, -1.829594, -2.482018, -1.681922, 0.119673, -3.333125, -3.048381, -0.952072, -1.941304, -1.787265, -1.717592, -1.664857, -3.589150, -0.217448, -3.220194, -3.027699, 0.812288, -1.540554, -1.597818, -2.800040, -0.250747, 0.169628, -2.327880, -3.066655, -1.010166, -4.679849, -1.685532, -2.140198, -2.143349, 0.504348, 0.007952, -1.625939, -0.246895, -0.643569, -1.108113, -3.855892, -1.642081, 0.937444, 5.410613, -0.175959, -1.932174, H, G, G, K, I
1.569389, 0.482819, 30.720445, 0.058799, 0.245860, -0.490536, -2.996019, -0.619294, -0.133079, -1.126002, -1.249681, 0.334975, -0.536106, 1.329469, -0.170013, -0.802761, -32.727217, 1.066316, 0.515317, -0.948810, -0.796378, -0.968465, 0.091699, -1.625821, -1.318078, 1.760546, 0.611402, -1.627366, 1.192278, -1.157616, 0.041126, -0.777133, 1.734109, -0.518772, -1.198068, -0.564409, -0.270550, -0.029912, -0.274330, -0.067268, 3.138155, 1.531160, 0.511167, -1.763953, 2.964087, -0.550471, -0.180607, 0.278609, 0.554199, -1.215695, -1.663482, 1.795312, -2.599935, -0.352288, 0.483925, -0.504996, 0.408935, -0.147910, 0.289299, -0.948163, -2.238631, 1.654305, -1.388792, -0.196578, 0.192452, 0.369218, -1.302084, 0.051005, -1.969982, -1.622485, -0.468348, -0.638517, 1.150533, -0.867041, 1.092466, 1.188676, -0.240792, -1.458844, 2.496358, -0.251800, -0.966898, 0.984819, -0.406493, 1.059386, 0.440600, 0.182102, 0.321417, -0.143584, 0.204641, -1.613494, 1.305137, 0.556197, 6.513697, 1.439373, -1.733614, H, J, I, H, I
1.030746, -1.465542, 30.770110, 0.768378, 1.577966, 1.603637, -0.213948, 2.704953, 0.285168, -1.136246, -0.498090, 0.654489, 1.484139, 0.415592, 1.805290, 0.948527, -32.889846, 0.617658, 1.110225, 0.187493, 0.058894, 1.964830, 1.446790, 1.529772, 2.446866, -0.419060, 1.257635, 0.440176, -0.339486, -0.421144, 0.528976, 1.799789, 1.074831, 3.585473, -0.645112, 0.513784, 2.738421, 2.123641, 1.691099, 0.950153, 3.335147, 1.599396, 1.704978, 0.579550, 3.351886, -0.424074, 1.336588, 2.762714, -0.292225, 0.271586, 0.353116, 2.359563, 0.976126, 0.409599, 4.026728, 1.980131, 1.742609, 0.286785, 1.822447, 1.306656, -0.797722, 3.606121, 1.792639, 0.666841, 0.713541, -0.130283, -0.623555, 0.612064, -0.022007, -1.278192, -0.027401, -0.289963, 1.433187, 0.825497, 3.018082, 1.960652, -0.594084, 0.547322, 2.680426, -0.854931, -0.061809, 1.815325, 0.785000, 1.433814, 0.708143, 0.940918, -0.077287, 2.236362, 0.880323, -0.629156, 1.241888, 2.944231, 7.407261, 0.298990, 1.904853, G, J, G, I, K
0.538251, -1.834142, 28.943356, 0.035995, -0.880357, 1.726261, -1.877847, -0.254024, -1.272789, -1.303729, -2.210138, -1.267191, -0.299767, -0.460569, 0.454338, -2.243147, -34.511994, -2.213315, -1.632724, -0.298591, -2.450131, 1.199360, -0.887407, -0.988677, 0.481743, 0.001482, -1.139222, -1.600438, -0.238922, -1.585057, -0.560351, 0.741929, 0.689069, 1.245496, -1.032709, -1.948348, -1.899006, 0.185871, -0.207360, -2.012404, 1.000677, -1.641526, 0.649541, -0.239850, -0.407351, -1.703038, -0.912469, 1.157850, -1.579423, -1.496129, -0.520194, -1.415979, -1.964503, -2.213652, 1.943296, -1.800481, -1.209790, -0.894469, -0.519813, -1.993250, -1.458323, 0.424549, -0.527183, -1.510933, -2.001064, 0.407202, -2.767712, 0.122157, -1.830835, -2.696574, -0.119934, -1.715369, -1.749184, -0.708912, 0.440937, 0.174117, -2.008923, 0.275867, 0.062248, -2.160862, -1.182728, -2.664482, 0.893636, 2.586425, -1.310969, 0.249880, -2.079187, -0.152158, -1.999463, -1.433566, 0.825309, 0.879825, 6.309877, -1.032791, -1.266345, NaN, K, H, K, NaN
-1.395617, -2.360466, 29.024785, -0.436177, -0.038889, 2.089492, -1.045818, -0.635812, -0.340130, -1.888758, -2.641524, -2.758804, -0.051934, -0.527692, 0.985127, -1.397003, -34.903853, -1.321010, -1.061797, -0.704947, -3.091387, 0.554186, -1.037751, -1.003281, -0.288408, -1.617507, -1.004743, -1.395795, -0.877126, -1.959186, -0.010248, 0.059726, 0.246683, 1.654989, -2.095606, -0.350531, -0.051092, 1.236535, -1.850578, -0.561653, 2.326149, -0.384353, 1.490297, 0.806793, 0.452651, -0.923504, -0.222344, 0.549678, -2.137615, -2.245406, -0.948711, 0.291035, -0.528925, -1.672904, 1.656811, 0.505887, -0.311085, -0.259171, 0.116832, -1.569927, -0.714963, -0.027764, -0.999311, -1.912812, -1.512563, -1.907518, -1.723569, -0.362723, -1.820970, -3.644586, 0.130054, -1.246227, -0.489683, -0.286782, 0.590124, 0.897884, -2.400524, -0.219065, -0.170898, -2.089084, -1.696737, -0.383206, -0.153560, 1.437896, 0.249213, -0.697694, -1.003155, -0.019328, -0.413212, -3.129015, 0.341590, 1.125060, 7.949481, -0.455729, 0.267710, NaN, J, I, K, J
1.263326, -0.121020, 30.264722, 1.027167, 0.422991, 0.622639, -1.190090, 0.799087, -0.681053, -1.963023, -0.047610, 0.991056, 0.828885, 0.741384, 2.079061, -0.337618, -33.324375, 1.749434, -0.277025, 0.494438, -0.414158, 0.999342, -0.060584, 0.445728, 1.333948, 0.487436, 1.551674, 0.598401, 0.896715, -0.254645, 0.295067, 0.647122, 1.149743, 3.422856, -1.468585, -0.169748, 0.081485, -1.283366, 0.614388, 0.591627, 3.279733, 2.633223, 2.771865, -0.826740, 1.613664, 1.267321, 0.714733, 1.409933, 0.759776, 0.494402, 0.073454, 1.819843, -0.696982, 0.295157, 2.774272, 1.284324, -0.140570, 0.656732, 2.242131, -0.638895, -1.028105, 1.234281, -0.933312, -1.074233, 1.892196, -0.339307, -0.953593, 2.111492, -1.547654, -0.280857, 1.087050, 0.783356, -0.246831, -0.683794, 2.166572, 0.703254, -0.091882, -1.235696, 0.748043, -1.051893, 1.650217, 0.576953, 0.638831, 1.411665, 0.040337, -1.307635, 1.349144, 0.801086, 0.922175, -0.719759, 1.382198, 1.086643, 6.300871, -0.324622, 0.455471, I, I, NaN, G, J
0.692841, -0.761461, 29.700427, 0.701517, 1.881239, 0.969422, -2.299310, -0.075577, -1.104844, -2.949202, -1.295579, -0.301271, 0.095101, 0.606720, 0.046334, -1.598679, -32.801453, 0.295945, 0.363913, 0.841879, -0.697071, 0.160120, -0.568450, 1.415923, 1.442364, -0.069065, -0.457836, -0.802523, -0.196351, 0.136948, 1.905450, -0.603693, 1.679008, 2.847723, -1.567591, 0.085560, 1.171035, -0.087974, -0.363703, -0.089204, 1.653291, 0.060888, 1.625377, 0.424521, 1.259032, -0.920404, -1.031376, 2.426909, -2.048540, 1.411551, -0.149752, 3.727621, -0.936069, 0.004629, 1.595841, -0.105406, 0.016004, 1.658593, 0.296360, -1.891321, -0.448737, 2.715475, 1.442210, -0.653587, 1.181718, -0.198290, -0.376515, -0.015875, -0.679250, -1.356415, -0.743358, -0.425124, 2.032559, 0.515466, 0.561565, 3.620744, -0.152112, -1.318556, 0.512180, -1.167125, -1.978041, -0.359296, 1.978033, 1.593853, 0.310523, 1.272637, 0.542552, -0.232589, 0.223216, -0.852411, 1.364443, 1.977035, 6.548397, 0.793874, 1.398173, NaN, I, J, K, J
0.483309, 0.835185, 28.972078, 1.181093, -0.097618, -0.199683, -2.056805, 0.369088, 0.833691, -0.527895, -0.292923, -0.577179, 0.248350, -1.130676, -0.506247, -1.445265, -34.940107, 0.556810, 0.793493, -0.889445, -1.400440, 0.109253, 1.073851, -2.099693, 0.250973, 0.813594, 1.628655, -1.251161, 0.965779, -1.575931, 0.110492, 0.922803, 1.184958, 1.678452, 0.329247, -0.300968, 0.655915, 2.019718, 0.701163, -1.059316, 1.830881, -0.781771, 2.419541, -0.846365, 1.643979, -0.566753, 0.473721, -0.616318, -2.069491, -1.370389, -0.163018, 0.023282, -1.416360, 0.067317, 2.744304, 1.957079, -0.669943, -0.906302, 0.518794, 0.512828, -1.991636, 2.539545, 2.169129, 0.148165, -1.323867, -0.782853, -1.752868, 0.939847, -0.619236, -0.263606, -2.257538, -0.734104, 1.369061, -0.403431, 1.848035, 0.475753, -1.569936, -0.259222, 1.478260, -0.721472, -0.299994, -0.238293, 1.370812, 1.962325, -1.749958, 1.034625, -0.033006, 0.877487, -0.460705, -1.027949, 0.507624, 0.118241, 7.606128, -0.032906, -1.428489, K, K, J, G, H
1.349654, 0.573210, 31.629973, 1.185958, -0.563065, 2.244898, -1.132734, 0.074543, 0.371417, -1.008831, -2.105350, -0.156919, 1.644404, 0.265480, 2.051892, 0.190220, -33.534842, -0.488831, 1.581105, 0.886213, -0.667376, 0.811217, 0.758043, -0.535778, 0.781124, -1.160075, 1.162457, 0.202641, -0.891726, 1.265565, 0.411386, 2.390600, 1.621438, 1.073874, -1.456912, -0.492986, 2.129509, 0.795072, 1.061845, 0.208618, 2.506467, 0.883524, 1.905173, 1.306188, 1.457029, -0.131092, 1.284520, 1.632051, -1.559842, 0.506681, -0.676399, 2.025067, -0.335415, -0.373799, -0.161572, 0.159770, 0.519480, 0.813678, 2.159134, -1.928944, -1.670795, 1.416229, -1.501480, 0.946709, 0.704944, 1.219500, -0.206366, 2.114557, -0.401466, 0.065390, 0.423929, 0.444069, -0.069691, 0.399778, 3.718083, 1.369051, -0.996133, -1.104069, 2.238621, -1.831985, 0.782687, 1.529518, -1.269846, 2.520981, 2.237966, 0.024336, 0.549339, 1.538870, 1.104893, -1.758359, 1.876801, 0.963252, 8.357549, 0.913685, 0.240993, NaN, H, K, J, K
-0.178937, -1.134793, 29.983184, 1.609830, 0.036831, 1.827445, -1.579340, 0.696818, -1.316298, -0.353320, -2.926547, -1.452205, -0.134855, -1.126276, -0.516444, -2.582837, -34.390521, -0.868412, 0.131684, 0.211178, -1.422370, -0.130487, -1.294296, -1.896363, 0.810307, 0.496738, -0.691361, -1.178497, -0.656846, -0.656416, 1.320788, -0.322656, -0.214827, 1.018294, -1.898732, -1.457458, -1.023937, -1.024796, 0.977386, -1.491009, 1.176315, -2.143376, 2.279684, -1.268295, 0.196589, -1.296555, 0.795751, 1.945872, -1.948242, -1.111732, -1.401835, 0.891682, -0.664391, -0.680213, 0.692284, -0.116663, 0.080873, -0.795268, -0.206096, -2.614230, -2.512352, 0.887957, -0.569043, 0.304460, -0.005507, -0.562928, -2.006925, 0.202856, -1.516784, -2.748387, -0.303002, -1.244932, -2.300715, -1.221110, 0.121981, 0.933705, -1.853772, -2.168038, 0.256080, -1.621629, -0.448858, -0.764330, -0.429562, 3.013030, -1.010457, -1.810587, -2.432893, 0.101343, -0.824767, -3.504643, 1.204301, 0.031252, 6.572322, 0.863059, -0.766913, NaN, J, G, H, K
-1.441720, -1.286219, 29.603968, -2.172791, -2.570907, 0.523813, -2.668941, -0.018212, -2.809473, -3.265783, -2.434140, -1.300952, -1.867117, 0.004049, 0.168735, -1.352658, -33.879181, -2.779347, -0.793664, -0.732960, -3.544829, -0.817268, -2.602600, -1.019325, -0.701262, -1.688496, -0.334628, -2.818548, -1.642515, -2.024460, -1.378812, -0.141697, -0.706457, 0.812023, -2.749298, -1.100813, -1.360103, -2.162063, -1.146162, -1.923786, 0.411518, -0.405609, 1.218319, -0.847284, 0.061761, -1.797559, -2.394799, -0.700496, -1.480417, -2.435249, -1.174809, -0.003315, -3.113308, -0.414207, 1.840110, -2.247272, -2.115848, -0.356146, -0.317380, -3.035032, -2.833095, 0.366736, -0.545810, -2.311168, -2.042468, -1.197705, -2.084753, 0.267791, -3.369539, -4.106141, -1.810083, -0.735311, -1.237346, -2.207104, 0.970277, -0.072290, -3.006149, -1.110954, -0.248234, -2.128613, -2.977193, -1.918804, -2.128777, 0.045365, -0.070384, -1.003261, -3.386436, -0.768963, -2.962385, -1.594423, -1.891404, 1.042655, 4.622282, -1.174207, -0.622394, I, H, NaN, I, G
-1.693321, -1.457452, 28.111529, -0.938561, -1.592811, -0.954751, -3.303004, -1.332653, -2.042921, -3.510256, -3.752760, -2.657418, -1.736681, -2.118152, -0.364419, -1.925923, -36.719251, -2.313650, -0.632395, -1.859960, -1.168247, -0.206957, -1.434902, -1.684775, -0.837866, -2.838324, -0.766521, -2.845992, -2.504942, -1.654869, -0.773678, 0.092619, -1.540740, -0.097999, -2.668798, -1.206836, -1.831915, -1.950905, -0.682183, -2.732642, -1.043751, -2.086299, 0.026985, -0.366859, -1.245129, -1.469874, -1.438144, -0.254251, -3.583265, -1.703445, -1.654314, 0.295020, -2.441590, -2.396065, -1.087866, -1.570568, -2.900276, -1.786505, 0.713185, -3.242434, -3.999402, -0.770491, -0.684359, -0.973605, -1.829616, -1.423122, -2.474773, 0.180903, -1.734991, -1.823041, -2.945979, -1.281867, -1.378831, -1.771203, 0.655031, -2.335497, -3.645796, -2.425512, -0.072651, -2.686848, -1.758238, -1.089438, -1.267570, -0.294420, -1.634879, -0.284251, -0.865276, -0.644891, -2.968520, -3.577977, -0.940282, -1.143286, 6.413468, -2.030169, -2.114683, K, H, G, K, G
1.441336, 1.649555, 30.483189, 1.367685, 0.425922, 1.637011, 0.228651, 1.287369, 0.603867, 0.081922, 0.480155, 2.015293, 0.241813, 0.368577, 2.440617, 1.051327, -34.398369, 0.246368, 1.318752, 1.430159, -0.268557, 2.904082, -0.362090, 2.178656, 1.656098, -0.040522, 3.180450, -0.610941, 1.486775, 0.403186, 1.868274, 2.769475, 1.254675, 2.492546, 0.351303, -0.255329, 0.355656, 0.671974, 0.853711, 0.149767, 4.059445, 0.257821, 2.296555, 0.439350, 1.188006, 0.655382, 0.279623, 1.207581, 1.189294, -0.189119, 0.791624, 1.290708, -0.262783, 0.179164, 2.510909, 1.051495, -1.171609, -0.474999, 2.471681, -0.300905, -0.874072, 2.052433, 1.437896, -0.336219, 0.910046, 0.691381, -0.667368, 2.130125, -0.237096, 0.625792, 0.453138, 1.609327, 0.633366, 0.807063, 2.668897, 0.871673, -0.432061, 1.028590, 0.707452, -0.632222, 0.366714, 0.588005, 1.116157, 2.090293, 1.075321, 0.789677, 0.979106, 2.703984, 0.543861, -1.015914, 1.007439, 2.463857, 7.447702, 0.826289, 0.220152, NaN, G, G, I, NaN
0.819241, 0.048066, 28.319868, -0.399170, 0.015627, -0.055003, -1.847462, -0.030615, 0.140587, -1.721791, -1.625918, 0.055984, -1.374589, 0.392151, 0.269121, -0.249716, -33.461606, 0.599028, 1.481547, -0.790436, -1.169185, -0.258364, -0.365786, -0.912791, -0.803069, -1.056310, 0.694382, -2.114496, -0.556601, -1.108209, 0.899531, 0.524252, 0.434241, 1.082664, -1.375177, -0.582761, -1.084928, -0.523084, -0.896700, -0.042110, 2.716074, 0.119552, 1.029015, -1.023224, 1.192964, -0.912796, -0.279108, 0.007525, -0.565599, -2.377383, -2.542509, 1.366852, -2.070468, -0.851758, 1.072944, 0.332536, 0.380234, 0.126677, 1.303964, -0.364585, -2.840187, 2.125075, -1.616503, -0.995395, -0.655551, -0.737174, -2.039538, 0.105418, -1.834434, -0.651875, -0.891624, -0.787533, 0.923096, -2.020326, 0.511635, 0.157354, -1.815359, -0.360756, 2.391698, -2.226534, -0.891908, -1.163362, -0.353898, 1.071764, 0.944048, -0.949094, -0.256613, 0.338462, 0.169932, 0.108171, 0.422087, 1.073155, 6.270338, 1.383830, 0.592473, H, NaN, H, H, I
1.982495, -0.548171, 30.002298, 1.127510, -0.610239, 1.523283, -2.240386, -0.198633, 0.512244, -0.143748, -0.021164, 0.124027, 0.824986, -0.300932, 1.513969, -0.068798, -31.486155, 0.892646, 0.567346, 1.307067, -0.452515, 1.653192, 0.726285, 0.056370, 2.230873, -0.024741, 1.518717, 0.049698, -0.096197, 0.931890, 0.944448, 1.589718, 2.679170, 3.838592, -0.294569, 0.128104, -0.094298, 0.253023, -0.049674, -0.545295, 3.929960, 0.537777, 2.175885, -0.307273, 0.632913, 0.159771, 1.087903, 2.850782, -0.106659, -0.968239, 0.504528, 2.274140, -1.250891, -0.320800, 2.234348, 0.550370, 0.156821, 0.146553, 3.086718, -0.006302, 0.484234, 1.601380, -0.248266, -0.682996, 0.531343, 0.883122, 0.346111, 1.598717, -0.941358, 0.508683, 0.434914, -0.158923, 0.307245, 0.524975, 1.963354, 3.164160, -0.660173, 0.986575, 2.160869, -2.203719, 1.361020, -0.981953, 1.519603, 2.985701, -0.055017, 0.829544, -0.144556, 1.644845, 0.989061, 0.511697, 1.753758, 1.345781, 6.934940, 0.198701, 0.976442, K, I, I, J, H
-0.274891, -1.596654, 29.415092, -2.353746, -1.724348, 0.944615, -2.424698, -0.584844, -1.550480, -2.001390, -2.846110, -1.079950, -0.128446, -1.924705, 0.467353, -0.920886, -33.456610, -1.663040, -1.588031, 0.232357, -2.238390, -0.671109, -0.430327, -1.189108, -0.732375, -0.213273, -1.176022, -2.546740, 0.865130, -1.525295, -0.883081, 1.151695, 1.520649, 0.010453, -1.983336, -1.008741, 0.063749, -1.930007, -0.011845, -0.940434, 1.109281, 0.271999, -0.360956, -1.314666, 1.852823, -2.507700, -0.363283, 0.701025, -0.927274, -0.978665, -0.669716, 0.505689, -1.834441, -0.771537, 1.425798, -2.409714, -1.555183, -1.009337, -0.041820, -1.175251, -1.732007, 0.930147, -1.241971, -0.299222, -2.232780, 0.043295, -2.223420, -0.963783, -2.769279, -2.924261, -3.311348, -0.963761, -2.227331, -1.213253, 0.762824, 0.601201, -1.435378, -1.409757, 1.034618, -1.088004, -1.839617, -0.012685, -2.080302, 1.696097, -1.153096, -0.886159, -2.033325, -1.069568, -2.666330, -2.434903, 0.322286, -0.462515, 5.363247, -0.113901, -0.600148, I, J, G, J, NaN
