y, x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
6.984012, 1.019642, 0.096086, 28.801554, 0.657021, 0.881569, 0.893985, -2.170035, 0.830911, 0.264455, -0.902295, -1.875481, 0.074943, -0.271599, -1.263498, 0.184041, -0.491023, -33.513492, 0.494502, 0.170269, -1.589343, -1.912012, -0.190948, 0.223597, -1.882876, 0.745376, 0.135607, 0.448259, -0.930759, -0.614454, -0.546979, 0.108734, 0.404214, 0.741642, 1.906108, -1.802421, -1.157896, 0.836513, 1.389132, -0.111947, -1.131630, 1.421641, 0.371058, 1.555520, -0.102758, 0.552743, -0.394896, 0.198427, 0.560590, -1.876935, -0.273189, 0.695923, -0.638194, -0.281548, -0.425312, 0.918919, 0.561269, -0.276554, 0.327212, -0.048044, -0.893183, -2.561936, 0.951913, -0.827130, 0.839077, -1.046889, -0.725329, -1.757837, 1.286450, -0.508230, 0.148698, -0.126996, 0.014510, 1.013394, -1.547462, 0.904606, 0.148251, -0.591768, -0.690291, 0.847773, -1.374612, 0.395519, -1.213687, -0.454215, 2.036050, 0.210038, 0.413853, 0.658705, -0.487701, -0.090723, -1.233053, 0.243807, -0.359933, 7.467015, 0.063575, -0.378840, NaN, K, J, NaN, I
2.437243, -0.510923, -2.065507, 29.999460, 0.956802, -0.037411, 0.528130, -1.686914, -0.739250, -1.787762, -2.918915, -1.962293, -1.586136, -0.532967, 0.849806, -0.570614, -0.612725, -32.679943, -1.458135, 0.607619, -0.345780, -0.107784, 0.460347, -0.286609, -0.233947, 0.435860, -0.744976, -0.039339, -0.607318, 0.357796, -1.369065, 1.360443, 2.073951, -0.123947, 1.014368, -0.326984, 0.132316, -0.377240, 1.084295, 0.203831, -1.093742, 0.344771, -0.035973, -0.349594, -0.923061, 1.041781, -0.561036, -1.176821, 0.345813, -0.463514, -0.291374, -1.451434, 2.201645, -1.747129, 0.340904, 1.275131, -0.401100, 0.191365, 1.731991, 1.223732, 0.474751, -0.684119, 2.190302, 0.013060, 1.393415, 0.111433, 0.468505, -2.139384, -0.529329, -1.543370, 0.118731, -0.984903, 0.971386, 0.200656, -0.067314, 1.002666, -0.315125, -0.475624, 0.180724, 1.323790, -1.531588, -1.292885, -1.132278, 0.042657, 0.583560, -0.889112, 1.285057, 1.019656, -0.623540, -1.691701, -0.332320, -0.480183, 1.323854, 7.060225, 0.736215, 0.735152, I, I, K, I, K
9.143381, 1.342451, -0.305150, 29.533673, 1.144257, 0.219939, 1.219290, -1.286464, 1.412015, -0.512353, -1.747391, -1.409511, 1.685893, -0.523880, 0.448206, 1.787570, 0.452844, -32.814074, 0.953460, 0.230640, -0.719885, -1.572572, 0.587009, 0.339584, -0.001916, -0.735583, -0.453442, 1.171799, 0.148723, -1.081324, 0.016003, 0.273372, 1.643265, 2.339030, 2.713645, -2.585915, -0.957333, 2.577438, -0.509204, 0.898992, 0.962233, 1.644458, 0.867557, 1.993028, -0.770055, 1.359071, 0.829764, 0.684023, 2.779347, -1.538293, 0.533351, 0.523783, 1.218374, -1.090164, 0.225450, 1.306585, 0.346495, 0.706855, 1.598838, -0.318094, -2.118806, -1.300875, 2.071242, 0.646445, 0.316525, 1.283815, 0.161577, -0.863092, 1.911649, -0.076898, -0.639309, 0.387824, -0.592145, 1.551315, -1.977517, 1.986094, 2.388516, -0.133180, 0.080678, 1.092604, -0.955298, 0.834948, -0.513657, 1.282330, 2.976444, 1.935678, 0.163474, 0.726198, -0.338787, -0.095762, -1.345515, 0.352218, 1.692851, 5.261711, -0.177909, 1.305678, H, K, I, J, I
6.390111, 0.338158, -1.872671, 31.140345, -0.550025, 0.172973, 0.971777, -1.587902, 2.439710, -1.374090, -2.240329, -0.804183, 0.173820, 0.718896, 1.973911, 3.193204, 0.782863, -33.476783, 1.230287, 0.749700, 1.458511, 0.475215, 1.335920, -0.993502, 1.018230, 3.227948, 0.119576, 1.914767, -0.714638, 0.586384, -2.196891, 0.982212, 2.141514, 1.084767, 1.163975, -1.315960, -0.456418, 0.495822, -0.084145, 0.637596, 0.775199, 1.077443, 2.146209, 1.712514, -0.126819, 1.455155, 0.506551, 0.914870, 1.734029, 0.376237, -0.842801, 0.261444, 0.978796, -0.728893, 2.099846, 3.477436, 1.895473, 0.348187, 0.294147, 1.754486, -0.667131, -2.182388, 1.596034, 1.672184, 0.668169, -0.107647, -0.016641, -2.613208, 0.494490, -2.053904, -2.349178, 1.426694, -0.013293, 0.444509, 0.938439, 1.641348, 0.720450, -0.509348, -0.921961, 1.666740, -1.084079, -0.250346, 0.208771, -0.358938, 3.305460, -0.621099, 1.724383, 0.823951, 1.003908, -1.106956, -2.979780, -0.100085, 2.809152, 6.190396, 1.330141, 0.433048, I, J, K, G, H
9.775050, 0.039254, -2.760834, 29.675301, -0.060044, 0.496532, 0.534499, 0.368421, 0.608037, -0.978313, -1.661825, 0.347262, -0.146508, -0.889857, -1.760865, 0.019501, -0.857181, -33.668288, 0.141081, -0.024184, -0.956359, -0.920171, 0.097298, -1.173155, -0.108928, 0.607038, 0.289189, 1.235375, -0.596779, -1.759346, -0.841459, -0.386763, -0.897896, -1.094186, 2.556153, -1.542740, -0.581090, 0.220435, 0.019524, -0.057078, -1.205868, 1.830065, -0.653537, -0.112035, -1.533037, 0.750397, -1.034688, -0.218817, 1.926921, -1.410628, 0.266868, -2.454099, 1.196206, -0.243000, 0.292461, 1.982361, -0.403832, -1.148198, 0.424486, -0.027539, 0.714516, -2.088585, 1.963507, -0.162755, 0.194739, 0.035041, 0.252938, -0.490711, -0.850233, -0.740265, -2.387704, -0.179767, -1.835234, -1.422169, -1.075245, -0.673691, 2.345541, -1.010585, 0.222564, -1.166981, -1.943591, -1.827938, 0.786380, -0.144893, 1.111008, 1.143345, -0.731917, -2.930904, -0.637678, 0.877555, -1.693958, 0.630523, 2.438255, 6.188812, -0.938350, -0.149786, G, I, I, H, G
5.933391, 1.232963, -0.172339, 29.399079, -1.399308, -0.267323, 0.091151, -1.461114, -0.149166, 0.192275, -0.493271, -0.806996, -0.773959, -0.575353, 0.633939, 0.042621, -0.155399, -32.969391, -1.267909, 1.084630, 0.483089, -1.253486, -0.134578, -0.617594, -1.233539, 1.782845, -1.729080, 1.402007, -2.095880, -0.176161, -1.010279, -1.272490, 0.137719, 0.414816, 2.841391, -0.921873, -0.427610, -0.138050, -0.232726, -1.796093, 0.713069, 1.575454, 1.224399, 1.206035, -1.859302, 2.062986, 0.097295, 0.672878, -0.037520, -2.438919, -0.640965, 0.078096, 0.073598, -0.081679, 0.401133, 3.384439, 2.007758, -1.042875, 0.714897, 0.677644, 1.103682, -2.022706, 2.089306, 0.129605, -0.759547, -0.576966, 1.187160, -1.909481, 0.410034, -0.750600, 0.351329, -1.595670, -0.470406, -0.264575, -1.116182, 1.720953, 1.250848, -1.059218, -0.727907, 1.103584, -1.640682, 0.699654, -1.802439, -0.525141, 1.401095, -0.616924, 0.514382, 0.642289, 1.582392, -0.649200, -0.555226, 0.532010, 0.548107, 6.070527, 0.352470, 1.160782, J, G, K, J, J
5.550990, -0.763516, -1.210409, 30.265980, -0.490721, -1.054652, 0.746160, -2.688867, -1.529066, 0.544897, -4.018438, -1.377506, -0.413505, -1.873223, -0.433407, 2.354618, 1.071116, -32.813640, 0.697838, -0.158277, 0.192250, -0.548286, 0.060325, 0.006677, 0.405381, -0.940841, -2.203720, 1.543355, -0.148603, -1.280420, -1.745232, -0.019525, 1.706850, 0.757957, 1.643752, -1.126934, -1.799956, 1.460733, -0.787533, 0.121322, 0.517773, 2.416492, -0.122028, 1.457687, -0.157126, 0.867650, -0.373270, 0.225030, 0.388488, -0.934194, -1.601388, -2.646348, 0.542744, -2.795351, 0.578177, 0.489320, -1.172350, 0.494192, -0.769016, 1.398287, 0.042266, -2.729089, 1.763181, -1.312123, -0.903155, -0.951118, -0.527368, -2.854014, -0.703298, -3.085981, -1.048954, -0.158522, -0.528320, 0.194987, 0.626353, 1.216109, 1.334882, -2.183378, -0.556732, 1.032008, -4.015253, -0.182129, 0.470278, -0.839451, 2.289759, 1.238401, -0.501551, -1.123609, 0.158280, 0.058420, -1.524982, 0.855610, 2.004656, 6.739517, -0.308453, -0.675943, J, NaN, J, K, NaN
1.955710, -0.365256, -0.607543, 29.964047, 0.309048, 0.415603, 2.779498, -1.028290, -0.378808, -0.053237, -1.556493, -1.798040, -0.265700, -1.097660, -0.577239, 0.606481, -0.181212, -33.441384, 1.065905, 1.932501, 0.645677, -0.380787, 0.857043, -0.785488, -0.468023, 0.929521, -1.296617, 1.499617, 0.048295, -1.795299, -0.189655, 0.392169, 0.555947, 0.593051, 2.124687, -1.499784, 0.483063, -0.491725, 0.320402, -0.576185, 0.295123, 2.492287, 0.484001, 0.350336, 0.143391, 2.742575, 0.286325, 0.234271, 0.904432, -1.622648, -0.485559, -0.593812, 2.012432, -0.928171, -0.019745, 1.489622, -0.862937, -1.059313, 0.774645, 1.532766, -1.188457, -1.838216, 1.886582, 0.203547, -0.784135, 0.051836, 0.495315, 1.216774, -0.172409, -0.684089, -1.677881, 0.234073, -1.255114, 0.511582, -1.364648, 2.021416, 2.266238, -0.657899, 0.654282, 0.511986, -2.624467, -0.599042, -0.960016, -0.135030, 1.597712, 0.614858, 0.859295, 0.280036, 0.661868, 0.376230, -1.923249, -0.345362, 2.523340, 7.450857, -1.236411, 0.178685, NaN, I, H, K, G
10.248379, -0.625098, -3.641495, 29.318834, -1.242523, -0.670642, 1.724248, -1.559869, -2.165814, -2.059774, -3.010886, -3.065015, 0.246134, -1.451300, -0.668530, -0.074466, -1.851130, -34.577880, -1.404858, -2.206423, -0.453636, -0.761210, 0.655672, -0.312691, 0.112393, 0.727604, -2.021877, -2.457631, 0.785161, -1.150033, -2.211208, -0.560549, 0.395772, -1.901040, 0.400923, -2.053222, -1.070610, -0.961499, -2.468419, -2.242864, -0.857432, 1.183504, -0.688645, -0.649056, -1.358539, 0.185840, -3.663012, -1.394802, -0.990128, -1.810953, -1.250756, -2.423935, 1.575010, -1.311659, -2.186148, -0.720573, -2.213564, -1.242364, -0.452687, 1.148694, -1.306033, -1.697477, 0.890760, -3.832420, -2.336265, 0.294224, -0.896016, -1.243258, -1.174994, -1.453897, -2.194381, -1.743885, -1.810934, -1.153457, -1.209333, 0.512592, 0.501707, -3.253331, -2.737354, 0.147719, -3.038599, -2.513133, -1.109423, -2.201972, -1.395824, -1.563603, -1.383873, -0.891662, 0.981326, -1.792786, -3.053391, 0.117573, -0.323509, 4.549304, -2.045186, 0.506945, I, NaN, H, H, H
4.739313, 1.331481, -2.059072, 29.755633, -1.111748, 0.537560, 0.958338, -1.342701, -0.640117, -0.488095, -2.043536, -1.486314, -0.211450, 0.482214, -0.347920, -0.751940, -1.230359, -35.068155, -1.485781, -1.234186, -0.844224, -0.870967, 0.403047, 0.010704, -0.661629, 0.933517, -0.856389, -1.645917, -0.853548, -0.541039, -1.128323, -0.130687, 0.468232, 0.219607, 0.258374, -1.966547, -1.471324, 1.717498, -0.060089, -2.650705, -0.555481, 1.518478, 1.448910, -1.134877, -0.956514, 2.272549, -1.705210, 0.508317, 0.475325, -1.800020, 0.056462, -0.571177, 0.727063, 0.303010, -1.169373, 1.419280, 0.994782, -0.040114, -0.188411, -1.190532, -0.387485, -2.955749, 1.627417, -1.556206, 0.182923, -0.526052, 0.001712, -1.815777, -0.273174, 0.275617, -2.375349, -0.929410, -1.262590, 1.209450, -2.104538, 0.583512, 0.961755, -0.841413, -1.495825, 0.710420, 0.274384, -2.959153, -0.566191, -0.906210, 0.249021, 0.163085, -0.107460, -0.074179, -0.388638, -2.303709, -1.963014, 0.143607, -0.217596, 6.231331, -0.489940, 0.629998, G, K, J, K, H
6.181324, 1.251235, 0.326827, 29.456652, 0.220155, 0.946589, 1.780994, -0.549522, 1.810245, 0.853933, -0.212568, 0.327382, 1.021024, 1.620038, 0.673746, 3.670696, -0.765213, -32.494146, 1.146372, 1.268727, 0.861854, -0.538367, 0.944190, 0.395894, 1.268647, 2.676304, 0.281742, 1.430607, -0.768424, 1.090971, -1.375492, 0.593815, 0.431189, 2.087698, 2.186827, -0.709629, -0.271016, 1.839188, 1.009389, -0.316490, 1.072857, 3.282360, 2.423295, 1.627358, 0.866399, 2.659873, 0.506221, 0.323610, 1.622541, -0.333037, 0.432906, 0.782742, 0.738939, -0.555245, 0.849581, 4.198176, 1.807219, -0.523954, 0.261594, 1.769858, 0.808455, 0.111045, 2.770615, 1.241805, -0.169162, -0.310933, 0.891315, -0.976599, -0.130603, 0.274244, -0.960708, 0.069404, 0.232884, 2.298458, 0.655122, 1.705170, 2.605152, -0.349569, -0.874110, 0.474365, -1.090779, -0.416974, 1.473522, 1.043320, 2.980806, 1.155041, 0.790613, 1.156397, 1.493425, 0.149560, -0.518401, -0.179012, 2.216436, 7.809653, -0.108951, 1.204002, H, J, G, K, I
9.017242, -0.537004, 0.625475, 30.984737, 0.820519, 2.124080, 2.632764, -0.409480, 0.721357, 0.041032, -0.217475, -0.813461, -1.608105, 0.589713, 1.519509, 0.663999, -1.977727, -31.641706, -0.372625, 0.509277, 0.812335, -0.762801, -0.132487, -0.253020, -0.036947, 0.709724, 0.820998, -0.129989, -0.465402, -1.523304, 0.981312, 0.241946, 0.040563, 1.082131, 2.517815, -0.885291, 0.894189, 1.380296, 1.023824, 0.481950, 0.621517, 2.272795, 0.387578, 2.577357, 1.077878, 1.905230, 1.056387, -0.275760, 2.426533, -1.541325, 0.228353, 0.225972, 1.362307, -0.103563, 0.165317, 3.099201, 0.246170, 1.241377, 0.956390, -0.159386, -0.355679, -0.002930, 2.395996, 0.705356, 1.533905, -0.464349, 0.935141, -1.330990, 0.423332, 0.580029, -2.020977, 0.978509, 0.138923, 0.493050, -0.257648, 0.190093, 2.506066, -1.092885, 0.576735, -0.054900, -0.548955, -0.447289, 0.296402, 0.937046, 3.364452, 2.006574, 1.269476, -0.532525, 0.297900, -0.153723, -0.897449, 0.787232, 3.369909, 8.999415, 2.294038, 1.679217, G, J, J, I, H
-11.491123, -1.344563, -1.638463, 27.498447, -1.270361, -0.674913, -0.576292, -3.231618, -2.523013, -1.876785, -3.236761, -3.048218, -2.411402, -1.610073, -1.685347, -1.009005, -4.417069, -35.535406, -0.525415, -1.187982, -1.532880, -2.055199, -1.019518, -1.828586, -2.514333, -2.972410, -1.516313, -2.065146, -2.934675, -3.089825, -1.871783, -0.590645, -1.060977, -0.091922, 0.194744, -2.917467, -1.831817, -1.293004, -0.986550, -2.717699, -2.205753, 1.378832, -1.236103, -0.334577, -2.272507, 0.479466, -0.908643, -2.726580, -0.423244, -3.379109, -3.014372, -2.947589, 0.103692, -4.153911, -3.854883, 0.019658, -1.970169, -2.019143, -2.285100, -1.427088, -2.413598, -2.912565, 1.297842, -2.018562, -1.888530, -3.565872, -1.430771, -3.172717, -1.612321, -2.134445, -2.768027, -2.215036, -3.641059, -0.729343, -2.762420, -0.216975, -1.087379, -3.007023, -1.480610, -1.068567, -2.545510, -2.254010, -1.936767, -0.012028, -0.032033, -0.888843, -2.093178, -1.743613, -1.485820, -2.324358, -2.181814, -1.652646, -0.464753, 6.324495, -1.937653, -1.940143, H, K, K, J, H
4.508917, 1.276172, -0.953559, 31.510683, 1.797404, 0.571768, 2.751602, -1.265495, 1.360929, -0.695900, -1.474282, -1.516957, 0.206241, 0.872013, -0.462832, 0.375337, 0.309475, -32.680414, 0.169355, 1.780746, 0.805328, -0.716938, 2.585954, 0.317448, -0.013294, 1.421165, 0.742652, 0.017142, -1.049838, 0.284242, -0.789585, 0.643411, -0.717569, 2.521717, 2.587749, -2.606153, -2.135025, 1.453180, 0.978529, 0.243635, 0.682761, 2.472170, 1.325774, 0.405888, 1.073768, 2.560939, -0.042843, 1.939670, 2.522688, -0.453248, -0.195599, 0.339107, -0.135743, -0.981824, -0.566387, 2.228031, -0.196021, 1.227285, -0.978924, -0.075188, -0.887299, 0.024873, -0.320509, -0.888257, 1.102488, -1.443163, -0.134106, -2.519548, -0.882161, -0.859445, -2.867614, 0.666640, -0.583960, 0.188688, -1.304847, 0.312285, 1.856505, 1.361313, -1.291747, 0.210778, -1.021712, -0.172755, 1.110896, -0.639280, 3.030967, 0.047352, -1.664677, -1.183809, -0.058559, 0.638841, -0.721281, 1.117559, 2.280408, 7.677441, -0.239679, -0.252326, G, G, H, NaN, H
-1.704237, -0.642254, -2.054761, 29.526406, -1.133316, -2.932324, 1.493202, -1.572251, -0.396025, -2.737436, 0.528619, -1.363101, -1.371961, 0.327743, 0.242043, 0.071030, -1.906242, -33.445036, -0.413243, -0.553041, -0.332783, -4.319974, -0.903637, -0.831999, -2.191152, -1.272024, -0.393821, -0.768540, -1.185324, 0.562519, -0.917072, -0.769430, 1.053254, 2.099147, 0.517890, -2.303828, -1.132995, -1.552932, 0.019740, -0.863981, -1.954372, 2.641420, -0.591745, 1.334433, -1.914702, 2.039242, -0.379348, -0.735767, 0.256026, -0.712889, -0.309726, -1.115320, 0.466324, -2.304769, 1.301814, 1.076382, -0.518552, -0.761253, 0.840634, -0.577686, -2.100889, -1.124336, 0.098524, -1.080403, -0.810847, -0.062525, 0.390081, 0.516206, -1.854629, -2.566513, -2.162896, -2.594450, -0.312940, -0.566189, -0.935651, 0.123539, 1.039350, -1.196533, 0.274401, 0.223087, -0.152658, -0.854796, 0.034319, -0.482372, 3.217652, -0.044704, -0.879078, -1.772699, -2.314111, -1.078356, -0.586644, -1.377584, 0.488462, 7.616253, 0.570714, -0.565146, J, H, J, H, K
-2.340941, -1.554206, -0.913804, 30.294901, -1.461355, 0.419113, -1.239165, -2.521001, 0.800043, -0.104430, -2.019274, -3.000459, -0.930110, 0.160445, -1.669165, 0.092969, -1.778410, -34.470339, -0.253755, -0.424077, 0.862149, -0.588430, -0.213075, 0.016972, -0.812937, 0.028093, -1.007296, -0.953862, -0.990608, -1.721387, 0.558929, 0.889508, -1.188139, 2.302333, 0.464835, -3.021715, -1.529557, 1.183149, -0.781308, -0.882644, -0.136564, 2.459361, 0.644443, 1.696134, -0.120779, 1.985299, -0.011869, -0.057988, 2.291805, -2.334972, -1.072456, 0.335021, 1.205730, -1.989451, -1.280302, -0.076614, 0.213991, -0.541164, -1.301359, -0.066705, -1.700353, -1.838367, 1.655009, 0.042148, -0.529774, -0.770677, -0.717913, 0.401988, 0.675519, -1.832371, -2.405517, -0.375272, -0.015962, 0.570319, -0.794329, 0.143062, 0.728376, -0.510024, -0.052857, -0.332120, -2.016777, -0.579532, -1.274943, 0.113293, 1.894662, 0.069899, -0.411369, -0.063825, 0.876565, -0.215571, -1.191259, 0.259777, 0.972076, 7.450310, -0.526206, 0.890805, K, NaN, H, H, J
6.575940, 1.856527, 0.688507, 32.060656, 1.034438, 1.836158, 3.071096, -1.387420, 0.510033, 0.378560, -0.722691, -0.135601, 1.221742, -0.027330, 1.751586, -0.065045, 0.813354, -30.432178, 0.503134, 2.455571, 1.979791, -0.146981, 1.530880, 0.502465, 0.537370, 1.721865, 0.236446, 1.785081, 0.287450, 0.945656, -0.061159, 1.638062, 1.342456, 0.729523, 3.390439, -0.020823, 1.259842, 1.432022, 1.756210, 0.975649, 1.079123, 3.593199, 0.191106, 2.768994, 0.541115, 2.673689, 0.350468, 0.066499, 1.005684, -0.650498, -0.163431, 0.430529, 2.087343, 0.150439, 1.115443, 3.222261, 0.302823, 1.553237, 1.230493, 0.861597, 1.009265, -0.544912, 3.892308, 0.177494, 1.435226, 0.554328, 1.723063, -1.170739, 0.252614, 0.695788, -0.506329, 0.392254, 0.119042, 1.766970, 0.640422, 3.222733, 2.484428, 0.498760, 0.239019, 1.915728, -0.714479, 0.321660, 0.467869, 0.886065, 1.169827, 1.220844, 1.497995, 0.090779, 2.151418, 0.467570, 0.384563, 1.584959, 2.709746, 8.580393, 1.260584, 0.354444, I, I, NaN, G, J
5.962961, -1.320610, -1.930862, 28.679336, -0.931025, -0.046563, -0.730077, -4.286986, -0.587193, -1.045431, -3.405721, -2.617183, 0.431539, -0.540479, -1.366280, 0.383337, -0.298855, -34.387606, -0.580283, -0.810145, -0.226809, -0.297109, 0.399581, -0.646987, -1.119341, 0.427168, -1.069779, -0.130487, -0.061567, 0.169772, -1.406048, 0.388189, 1.090443, 1.233247, 0.484670, -2.087951, -1.718178, -0.249620, -0.991650, -1.549473, -0.518930, 2.152822, 1.442389, 0.487934, 0.142714, -0.776715, -0.535240, -0.323987, 0.658183, -1.237048, -0.973290, -0.127624, 1.352414, -2.736484, -0.644574, -0.125536, 0.336327, -2.508759, -0.517528, 1.157267, -2.197882, -1.813452, 1.176985, -1.547263, -2.108406, -0.776627, -1.178243, -2.692268, 0.202834, -2.423206, -1.285353, -1.044618, 0.164576, 0.288715, -0.810878, 1.646096, -0.990893, -0.182176, -1.959821, 0.370067, -3.133139, 0.465885, -0.817940, -2.187954, 1.616522, -1.944105, -1.100736, 0.685151, 0.637886, -1.985807, -1.855088, -0.265260, -0.600647, 5.565537, -0.441907, -0.689226, I, NaN, J, NaN, NaN
6.231379, 0.079844, -2.287214, 29.093324, -1.325640, -0.163516, 0.349424, -3.845822, -0.241593, -0.760682, -1.857355, -3.520511, -0.485487, -0.864037, -1.278349, 0.581845, -1.766251, -32.519191, -0.629207, -0.718778, -2.031592, -2.192839, -1.005747, -1.119539, -1.281833, -1.382086, -1.184096, -0.670603, -0.429101, -1.042966, -1.919258, -0.141486, -1.004811, -0.027567, 1.167162, -2.961620, -1.048538, 0.016620, -0.701240, -3.533824, -2.002841, 3.417369, -0.815433, 1.473798, -1.130659, 0.563738, -1.396251, -0.423863, 0.447973, -2.575457, -4.381286, -0.071982, -0.264456, -3.324581, -2.442770, -0.333967, -0.682687, -1.378864, -1.105069, 0.010919, -1.535454, -2.724801, 0.661041, -2.227695, -1.131843, -1.849977, -1.426683, -2.216091, -1.124470, -2.188648, -3.747053, -0.733101, -0.168976, -0.382464, -0.864146, 0.648910, -0.484883, -1.231469, -1.420850, -0.875855, -3.863380, -2.437418, -1.568748, -1.004869, 0.029454, -0.796630, -0.620620, -1.401832, -0.569583, -1.452650, -3.056816, -1.138783, -0.669770, 7.221942, -1.375137, -0.814118, J, G, H, H, H
3.681616, -1.253539, -2.907775, 28.075086, 0.027402, -1.221113, 0.920242, -2.193430, -2.116036, -0.560727, -2.962958, -2.317541, -2.548774, -2.423995, -1.789729, -1.440481, -1.618660, -34.055884, -0.389348, -0.220882, -1.073807, 0.031499, -0.843208, -0.660724, -1.611754, -0.710577, -1.303409, -0.392145, -1.027860, -0.268955, -2.045091, -0.011725, -0.763264, 0.396995, -0.634085, -2.267849, -0.640355, -2.022769, -1.639416, -1.932640, -0.774377, 1.276764, -0.519373, -0.061681, -1.446398, 1.189880, -1.150914, -0.527736, -0.416423, -1.833248, -2.260044, -2.670563, -0.217106, -4.046521, -0.430184, -1.006642, -1.139042, -1.748070, -1.071650, 0.837899, -0.333591, -1.613334, 0.036476, -1.890752, -1.433902, -0.689448, -1.170375, -1.392000, -1.525023, -3.710146, -1.598513, -2.757959, -2.386539, -0.833556, -1.303931, -0.666604, 0.695412, -2.313827, -0.916587, 0.031538, -2.549319, -0.076424, -0.564262, -1.724400, 0.599044, -1.905979, -1.678002, -0.899424, -0.140915, -1.839747, -2.200301, -2.116882, -0.557384, 5.578532, 0.090934, -2.555166, I, H, H, I, NaN
7.666358, -0.667487, -1.634358, 29.843292, 0.534016, -1.528498, 0.389900, -1.478094, -1.391763, 0.247820, -0.228132, -1.997341, -2.544022, -1.484749, -1.879947, -0.266505, -1.512769, -34.020663, -1.240696, -0.674564, -2.023963, -1.345127, 0.775589, -0.135025, -1.180933, -0.350772, -0.370107, -0.809516, -1.160893, -2.596905, -0.244733, -0.902696, -1.580849, -0.057023, 1.824195, -1.899075, -0.166907, -0.822995, 0.057211, -1.927742, -2.174755, 2.318779, -2.252167, 0.844031, -1.374843, 0.133246, -0.360593, 0.095706, 0.640799, -1.863972, -1.340354, -1.175699, 0.292606, -0.860618, -1.274616, -0.546987, -0.643116, -0.804165, -0.628777, 0.397117, -0.180844, -1.662851, 0.610640, -1.217574, -0.317033, -1.210595, 0.046385, 0.063732, 2.442429, -1.524645, -1.201921, -1.902381, -1.846660, -1.423877, -0.740193, -0.085715, 1.924552, -2.845761, 0.298572, 0.102240, -0.854699, -1.852114, -0.497887, -1.413707, 0.461471, 0.109576, 0.221511, -3.250462, 0.159263, -1.138584, -2.513804, 0.064794, 0.225455, 5.752954, -0.592356, -2.144035, K, I, G, I, NaN
10.695587, -1.327903, -1.782948, 28.420029, -0.631320, -0.404738, 1.763845, -2.389365, -0.056974, -1.426817, -2.867893, -1.409105, -0.531129, -0.253251, -0.258788, -0.814273, -0.180340, -35.291979, -0.083077, 0.288223, -0.980476, -2.047252, 0.970676, -1.203929, -0.543316, 0.236671, -1.636226, -0.348748, -0.418636, -2.042341, -2.019307, -0.668798, 1.558626, 0.295092, 2.559416, -1.913660, -0.509542, 0.447831, 0.354712, -1.044817, -0.322269, 1.387521, 0.180323, 1.834954, -0.417624, 0.862123, -0.852064, -0.051623, 0.402525, -2.636444, -1.594926, -0.358193, 0.188367, -0.721084, -0.500663, 2.272670, 0.354981, -0.837120, -0.016239, -0.467129, -1.076957, -3.561536, 0.996647, 0.596907, -0.965904, -0.783429, -2.326345, -1.885979, -0.001269, -2.044861, -2.384026, -1.422703, -1.628910, 0.247731, -1.165047, 2.279838, 1.020156, -1.273906, -0.001768, 1.075991, -1.338805, -0.915456, -2.260224, -1.120377, 0.509804, -0.004289, -0.558170, -1.167443, 0.773685, -2.096126, -1.521305, -0.835600, 2.138263, 7.191749, 0.489338, 0.028945, J, J, K, I, J
4.035002, 1.454432, -1.051621, 28.411623, 1.067393, 0.750424, 0.411925, -1.802083, 0.693068, 0.933995, -2.047054, -1.711941, -0.369460, -1.816869, -0.751152, -1.043437, -1.241943, -33.518451, 0.604488, 0.848950, -1.747713, 0.158077, -0.106524, -0.644297, -0.736676, 0.416410, -0.813431, 0.924794, -1.153551, 0.029235, 0.273312, 2.093350, 0.812951, 0.691663, 1.368210, -1.781337, -1.318606, -0.826900, -0.560468, -1.142971, -0.132826, 1.232407, -0.479526, 1.644467, -1.123452, 2.031809, 0.523602, -0.121199, -0.014865, -1.213335, -1.389964, -1.425753, 0.589078, -1.189082, -1.032943, 1.034247, 1.209567, 0.628654, -1.339786, 0.375326, -0.957999, -2.269258, 2.594187, 0.485108, 0.496169, -0.335034, 0.211317, -2.467253, 0.211142, -1.193517, -0.888278, -1.579518, -1.158066, 1.761190, -3.057394, -0.780427, -0.976656, -0.588894, -0.258693, 1.020862, -0.815087, -0.871307, -1.884212, 1.107476, 2.196241, -1.204541, -0.364311, 0.401035, -1.302506, -1.477747, -0.733072, -0.648734, 0.292195, 5.825105, 1.521781, -0.328521, J, J, K, J, NaN
